species,stressor,vuln,iucn_sid,src,map_f
turbinaria conspicua,oceanographic,0.48436,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,organic_pollution,0.49014,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,plastic_pollution_microplastic,0.21499,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,poisons_toxins,0.45807,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,salinity,0.64344,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,sedimentation,0.35546,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,sea_level_rise,0.24218,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,sst_rise,0.73388,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,storm_disturbance,0.19322,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,uv_radiation,0.39105,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria conspicua,wildlife_strike,0.12283,133039,iucn,species_ranges/iucn_spp_mol_133039.csv
turbinaria frondens,biomass_removal,0.73388,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,bycatch,0.3414,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,entanglement_macroplastic,0.09919,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,eutrophication_nutrient_pollution,0.60789,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,habitat_loss_degradation,0.39261,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,inorganic_pollution,0.49006,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,light_pollution,0.24218,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,marine_heat_waves,0.59431,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,ocean_acidification,0.48852,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,oceanographic,0.48436,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,organic_pollution,0.49014,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,plastic_pollution_microplastic,0.21499,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,poisons_toxins,0.45807,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,salinity,0.64344,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,sedimentation,0.35546,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,sea_level_rise,0.24218,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,sst_rise,0.73388,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,storm_disturbance,0.19322,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,uv_radiation,0.39105,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria frondens,wildlife_strike,0.12283,133146,iucn,species_ranges/iucn_spp_mol_133146.csv
turbinaria heronensis,biomass_removal,0.73388,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,bycatch,0.3414,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,entanglement_macroplastic,0.09919,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,eutrophication_nutrient_pollution,0.60789,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,habitat_loss_degradation,0.39261,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,inorganic_pollution,0.49006,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,light_pollution,0.24218,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,marine_heat_waves,0.59431,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,ocean_acidification,0.48852,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,oceanographic,0.48436,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,organic_pollution,0.49014,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,plastic_pollution_microplastic,0.21499,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,poisons_toxins,0.45807,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,salinity,0.64344,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,sedimentation,0.35546,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,sea_level_rise,0.24218,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,sst_rise,0.73388,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,storm_disturbance,0.19322,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,uv_radiation,0.39105,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria heronensis,wildlife_strike,0.12283,133235,iucn,species_ranges/iucn_spp_mol_133235.csv
turbinaria irregularis,biomass_removal,0.73388,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,bycatch,0.3414,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,entanglement_macroplastic,0.09919,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,eutrophication_nutrient_pollution,0.60789,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,habitat_loss_degradation,0.39261,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,inorganic_pollution,0.49006,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,light_pollution,0.24218,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,marine_heat_waves,0.59431,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,ocean_acidification,0.48852,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,oceanographic,0.48436,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,organic_pollution,0.49014,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,plastic_pollution_microplastic,0.21499,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,poisons_toxins,0.45807,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,salinity,0.64344,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,sedimentation,0.35546,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,sea_level_rise,0.24218,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,sst_rise,0.73388,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,storm_disturbance,0.19322,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,uv_radiation,0.39105,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria irregularis,wildlife_strike,0.12283,132916,iucn,species_ranges/iucn_spp_mol_132916.csv
turbinaria mesenterina,biomass_removal,0.73388,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,bycatch,0.3414,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,entanglement_macroplastic,0.09919,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,eutrophication_nutrient_pollution,0.60789,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,habitat_loss_degradation,0.39261,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,inorganic_pollution,0.49006,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,light_pollution,0.24218,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,marine_heat_waves,0.59431,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,ocean_acidification,0.48852,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,oceanographic,0.48436,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,organic_pollution,0.49014,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,plastic_pollution_microplastic,0.21499,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,poisons_toxins,0.45807,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,salinity,0.64344,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,sedimentation,0.35546,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,sea_level_rise,0.24218,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,sst_rise,0.73388,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,storm_disturbance,0.19322,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,uv_radiation,0.39105,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria mesenterina,wildlife_strike,0.12283,133633,iucn,species_ranges/iucn_spp_mol_133633.csv
turbinaria ornata,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,salinity,0.64344,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria ornata,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_turbinaria_ornata.csv
turbinaria patula,biomass_removal,0.73388,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,bycatch,0.14502,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,entanglement_macroplastic,0,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,eutrophication_nutrient_pollution,0.60789,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,habitat_loss_degradation,0.39261,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,inorganic_pollution,0.49006,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,light_pollution,0.24218,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,marine_heat_waves,0.61849,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,ocean_acidification,0.48852,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,oceanographic,0.48436,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,organic_pollution,0.49014,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,plastic_pollution_microplastic,0.25878,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,poisons_toxins,0.49144,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,salinity,0.64344,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,sedimentation,0.38442,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,sea_level_rise,0.24218,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,sst_rise,0.73388,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,storm_disturbance,0.19322,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,uv_radiation,0.39105,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria patula,wildlife_strike,0,133177,iucn,species_ranges/iucn_spp_mol_133177.csv
turbinaria radicalis,biomass_removal,0.73388,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,bycatch,0.3414,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,entanglement_macroplastic,0.09919,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,eutrophication_nutrient_pollution,0.60789,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,habitat_loss_degradation,0.39261,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,inorganic_pollution,0.49006,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,light_pollution,0.24218,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,marine_heat_waves,0.59431,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,ocean_acidification,0.48852,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,oceanographic,0.48436,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,organic_pollution,0.49014,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,plastic_pollution_microplastic,0.21499,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,poisons_toxins,0.45807,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,salinity,0.64344,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,sedimentation,0.35546,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,sea_level_rise,0.24218,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,sst_rise,0.73388,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,storm_disturbance,0.19322,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,uv_radiation,0.39105,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria radicalis,wildlife_strike,0.12283,132985,iucn,species_ranges/iucn_spp_mol_132985.csv
turbinaria reniformis,biomass_removal,0.73388,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,bycatch,0.3414,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,entanglement_macroplastic,0.09919,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,eutrophication_nutrient_pollution,0.60789,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,habitat_loss_degradation,0.39261,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,inorganic_pollution,0.49006,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,light_pollution,0.24218,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,marine_heat_waves,0.59431,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,ocean_acidification,0.48852,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,oceanographic,0.48436,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,organic_pollution,0.49014,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,plastic_pollution_microplastic,0.21499,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,poisons_toxins,0.45807,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,salinity,0.64344,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,sedimentation,0.35546,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,sea_level_rise,0.24218,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,sst_rise,0.73388,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,storm_disturbance,0.19322,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,uv_radiation,0.39105,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria reniformis,wildlife_strike,0.12283,133697,iucn,species_ranges/iucn_spp_mol_133697.csv
turbinaria stellulata,biomass_removal,0.73388,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,bycatch,0.3414,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,entanglement_macroplastic,0.09919,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,eutrophication_nutrient_pollution,0.60789,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,habitat_loss_degradation,0.39261,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,inorganic_pollution,0.49006,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,light_pollution,0.24218,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,marine_heat_waves,0.59431,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,ocean_acidification,0.48852,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,oceanographic,0.48436,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,organic_pollution,0.49014,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,plastic_pollution_microplastic,0.21499,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,poisons_toxins,0.45807,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,salinity,0.64344,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,sedimentation,0.35546,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,sea_level_rise,0.24218,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,sst_rise,0.73388,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,storm_disturbance,0.19322,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,uv_radiation,0.39105,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria stellulata,wildlife_strike,0.12283,133403,iucn,species_ranges/iucn_spp_mol_133403.csv
turbinaria turbinata,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,salinity,0.64344,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
turbinaria turbinata,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_turbinaria_turbinata.csv
urticina columbiana,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina columbiana,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_urticina_columbiana.csv
urticina coriacea,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina coriacea,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_urticina_coriacea.csv
urticina crassicornis,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
